EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
107115,84.701,52.838,41.306,93.777,0.868,182.035,0.108,1.659,47.367,229.607,1.638,1.319,0.155,21.862,-1.107,-0.481,35.812,-1.137,1.178,58.614,-0.051,371.428,2,110.305,-0.978,-3.024,61.629,-0.11,0.25,171.933,0.240714551172,b,t,0.789461385504
107117,-999.0,76.338,18.074,0.325,-999.0,-999.0,-999.0,0.733,0.325,50.581,1.52,-1.38,-999.0,20.074,-1.924,-0.494,30.507,-1.476,-1.074,48.355,2.291,37.477,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.40998069414,b,t,4.62425435816
107118,451.53,58.88,346.338,30.608,-999.0,-999.0,-999.0,3.666,30.608,171.545,0.652,-1.349,-999.0,103.84,1.07,2.066,67.705,-1.67,-1.781,39.275,-0.566,384.805,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.226870077356,b,t,0.74405624723
107119,-999.0,97.967,28.882,19.269,-999.0,-999.0,-999.0,0.88,19.269,67.123,1.273,-1.237,-999.0,29.528,-1.371,-0.279,37.596,-1.803,0.489,70.005,3.027,108.247,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.36370617119,b,t,4.47248975222
107120,89.488,15.604,64.677,26.817,-999.0,-999.0,-999.0,2.932,26.817,64.415,1.459,1.406,-999.0,26.193,0.667,1.862,38.222,1.148,-1.529,12.668,-2.254,92.589,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,t,1.68161144262
107121,94.004,50.476,57.832,48.717,-999.0,-999.0,-999.0,2.445,0.647,107.053,0.803,1.078,-999.0,32.524,-0.879,-2.623,26.112,-0.15,1.327,29.664,-2.685,130.449,1,48.417,-0.213,0.091,-999.0,-999.0,-999.0,48.417,0.512739889611,b,t,1.68161144262
107122,188.26,67.391,116.57,8.304,-999.0,-999.0,-999.0,3.509,8.304,79.456,1.896,-0.948,-999.0,27.434,0.22,-0.209,52.023,2.228,2.669,21.826,-0.46,107.056,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.86918496346,b,t,6.1302872794
107123,95.848,49.177,87.657,0.627,-999.0,-999.0,-999.0,2.637,0.627,78.598,0.774,-1.401,-999.0,44.304,-0.426,-3.042,34.295,0.788,-0.701,32.312,0.961,105.694,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.39232389228,b,t,4.566346088
107124,129.282,50.587,91.854,43.247,-999.0,-999.0,-999.0,3.381,26.836,124.037,0.813,-1.414,-999.0,38.257,0.301,-2.307,31.119,1.891,0.678,49.972,2.071,226.705,1,54.662,2.018,-1.448,-999.0,-999.0,-999.0,54.662,0.647298143445,b,t,2.12291648623
107126,-999.0,129.99,53.056,63.423,-999.0,-999.0,-999.0,0.917,30.946,166.694,1.633,-0.89,-999.0,45.995,0.831,-1.396,75.101,1.305,-2.18,56.34,0.881,239.392,1,45.598,1.837,1.11,-999.0,-999.0,-999.0,45.598,0.645202316574,b,t,2.11604289102
107128,-999.0,76.911,41.796,22.199,-999.0,-999.0,-999.0,1.249,22.199,66.538,0.974,-1.066,-999.0,33.711,-2.164,-2.162,32.827,-1.251,-1.31,53.171,1.029,104.459,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.38002847745,b,t,4.52602133331
107129,74.16,56.363,57.798,17.208,-999.0,-999.0,-999.0,2.112,59.577,125.41,0.748,-1.391,-999.0,36.95,-0.399,2.611,27.652,0.226,0.593,32.894,-1.82,182.492,1,60.808,2.666,-1.49,-999.0,-999.0,-999.0,60.808,0.443597626883,b,t,1.45484847268
107130,92.501,1.983,68.05,33.588,-999.0,-999.0,-999.0,2.648,3.323,102.898,1.798,0.741,-999.0,24.521,0.883,-2.262,44.095,1.664,1.491,6.874,1.377,110.944,1,34.282,-0.523,-1.148,-999.0,-999.0,-999.0,34.282,0.512739889611,b,t,1.68161144262
107131,-999.0,85.57,69.88,4.412,-999.0,-999.0,-999.0,2.049,4.412,78.589,1.336,-1.409,-999.0,33.643,0.269,1.102,44.945,-0.456,3.019,48.682,-0.955,116.516,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.42065602845,b,t,4.65926580293
107132,347.12,51.499,285.37,52.722,-999.0,-999.0,-999.0,2.979,3.246,275.91,0.845,-1.398,-999.0,121.238,-2.459,0.841,102.504,-0.916,-1.707,15.603,-3.106,306.163,1,52.168,-1.165,2.977,-999.0,-999.0,-999.0,52.168,0.226870077356,b,t,0.74405624723
107133,66.901,44.655,53.104,0.939,-999.0,-999.0,-999.0,2.39,0.939,57.114,1.181,-1.409,-999.0,26.185,0.398,1.346,30.93,0.232,-2.553,20.662,-0.388,82.901,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,t,1.68161144262
107134,109.683,24.356,67.195,25.694,-999.0,-999.0,-999.0,3.38,25.694,55.279,1.704,1.414,-999.0,20.44,1.105,-1.208,34.839,-0.305,2.004,14.966,3.129,109.399,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.746941237727,b,t,2.4497117501
107137,107.687,62.058,64.049,4.551,-999.0,-999.0,-999.0,2.93,4.551,67.559,2.078,-1.235,-999.0,21.949,1.47,-1.539,45.611,1.082,1.365,21.154,-1.868,107.67,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.47669567599,b,t,4.84305667712
107138,100.622,38.17,77.79,99.87,2.429,243.426,-0.72,1.509,88.645,364.34,0.316,-0.181,0.002,83.877,0.716,1.201,26.494,2.207,1.436,15.178,-1.082,504.238,3,107.187,-2.083,-2.551,57.497,0.346,-2.342,253.969,0.0254337596084,b,t,0.0834140312717
107140,139.103,150.146,96.629,132.156,-999.0,-999.0,-999.0,1.792,19.772,289.313,6.036,0.37,-999.0,25.04,-1.105,-2.303,151.148,-1.347,-0.528,45.989,-2.769,472.424,1,113.125,-0.634,2.182,-999.0,-999.0,-999.0,113.125,0.226870077356,b,t,0.74405624723
107141,140.762,50.539,108.006,31.455,-999.0,-999.0,-999.0,3.298,31.455,79.838,2.831,-1.336,-999.0,20.843,-1.444,-2.034,58.996,0.59,1.652,11.284,-1.083,90.257,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.98755561129,b,t,6.51850251268
107142,91.995,6.579,67.246,123.922,2.956,311.485,-1.899,1.293,0.408,286.731,1.605,0.858,0.976,43.791,-0.564,-2.891,70.283,-0.302,-1.625,35.115,-1.493,237.934,2,138.403,-2.012,1.446,34.255,0.944,-0.677,172.658,0.0944595938766,b,t,0.309795155685
107143,114.842,16.211,80.38,45.515,-999.0,-999.0,-999.0,2.538,5.565,122.225,0.604,1.413,-999.0,46.737,-0.651,0.144,28.228,-1.869,2.371,9.607,1.341,183.771,1,47.26,-0.098,-2.353,-999.0,-999.0,-999.0,47.26,0.512739889611,b,t,1.68161144262
107146,-999.0,87.876,46.022,23.204,-999.0,-999.0,-999.0,1.596,23.204,71.418,2.552,-1.414,-999.0,20.108,-2.015,2.149,51.311,-1.983,-2.539,44.4,-0.2,99.002,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.674925146895,b,t,2.21352360705
107148,71.428,13.476,41.935,78.871,1.171,73.94,1.653,1.776,6.995,152.577,1.66,1.273,0.999,20.963,-1.409,-1.42,34.797,-1.431,3.087,42.662,-2.845,199.854,2,66.658,-1.998,0.691,30.159,-0.827,-0.379,96.817,0.443597626883,b,t,1.45484847268
107150,118.935,90.283,79.126,8.628,-999.0,-999.0,-999.0,2.653,8.628,89.131,2.359,-1.271,-999.0,26.535,1.864,-1.099,62.596,1.909,1.554,32.982,-1.816,198.747,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.48016429881,b,t,4.85443257344
107152,92.846,15.845,68.399,38.372,-999.0,-999.0,-999.0,2.718,10.577,112.922,2.566,-1.344,-999.0,20.378,1.138,0.151,52.288,0.336,-2.446,5.431,2.859,184.322,1,40.256,1.014,0.589,-999.0,-999.0,-999.0,40.256,1.59793940703,b,t,5.24069464053
107153,125.855,90.295,66.035,26.416,-999.0,-999.0,-999.0,2.833,26.416,67.843,1.777,-1.229,-999.0,24.427,1.024,2.788,43.415,1.499,-0.004,47.134,-3.02,192.516,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.654686973857,b,t,2.14714932245
107154,139.073,64.691,85.777,2.022,-999.0,-999.0,-999.0,3.217,2.022,77.915,1.67,-1.387,-999.0,29.187,2.407,2.354,48.729,1.367,-0.884,21.663,2.069,64.172,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.55020144679,b,t,5.08413046089
107155,87.478,23.132,59.469,35.524,-999.0,-999.0,-999.0,2.712,35.524,54.571,1.251,-1.15,-999.0,24.243,-0.208,2.528,30.328,0.839,-1.254,32.591,-0.501,329.693,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0225325724501,b,t,0.073899129815
107158,96.678,28.1,59.983,93.809,-999.0,-999.0,-999.0,1.688,30.755,144.53,0.722,1.414,-999.0,46.389,-0.93,-0.75,33.506,-1.369,0.88,38.586,0.077,207.998,1,64.635,-2.046,2.987,-999.0,-999.0,-999.0,64.635,0.0225325724501,b,t,0.073899129815
107159,100.663,15.052,76.009,117.106,1.324,87.692,0.388,1.72,5.183,236.834,3.649,1.277,0.436,24.83,-1.091,0.987,90.6,-0.306,2.517,22.239,2.18,387.664,2,73.022,-0.247,-0.795,48.381,-1.571,-0.989,121.404,0.356481270326,b,t,1.16913662347
107160,111.297,10.333,70.555,40.724,-999.0,-999.0,-999.0,2.84,1.095,99.887,1.038,1.315,-999.0,29.437,0.284,1.675,30.542,1.57,-0.857,26.423,-0.491,109.344,1,39.908,0.069,2.969,-999.0,-999.0,-999.0,39.908,0.512739889611,b,t,1.68161144262
107162,104.13,9.265,68.25,2.307,-999.0,-999.0,-999.0,2.918,2.307,70.881,0.603,-1.334,-999.0,44.222,0.756,0.703,26.659,0.749,-2.215,18.409,-2.636,78.258,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,t,1.68161144262
107164,93.41,16.722,52.948,42.129,-999.0,-999.0,-999.0,2.951,77.543,88.742,1.011,-1.374,-999.0,26.223,1.498,1.534,26.506,1.761,-1.81,43.622,-1.314,268.65,1,36.013,0.554,-1.185,-999.0,-999.0,-999.0,36.013,0.0225325724501,b,t,0.073899129815
107165,129.508,102.611,72.294,21.258,-999.0,-999.0,-999.0,3.083,21.258,77.779,2.168,1.158,-999.0,24.549,0.669,-0.648,53.231,0.707,2.553,49.514,-0.66,130.065,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.46201429481,b,t,4.79490676898
107166,234.72,36.682,142.006,23.657,-999.0,-999.0,-999.0,2.7,13.235,179.952,0.466,-1.106,-999.0,98.741,2.287,-0.799,46.057,1.442,2.919,72.699,2.274,218.407,1,35.154,-0.024,0.448,-999.0,-999.0,-999.0,35.154,0.5499199047,b,t,1.80354917377
107168,84.212,18.644,49.983,64.808,4.479,542.536,-4.989,1.686,58.365,189.834,0.77,0.316,0.494,38.139,-1.775,-2.017,29.349,-1.716,2.582,43.732,2.055,327.531,2,79.965,2.404,-0.213,42.381,-2.075,0.533,122.346,0.0217574936722,b,t,0.0713571365583
107171,117.852,69.107,90.259,2.807,-999.0,-999.0,-999.0,2.863,2.807,87.081,1.468,-1.394,-999.0,35.287,-1.838,-0.679,51.795,-1.082,2.082,25.674,-1.71,75.662,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.45224031565,b,t,4.76285146077
107172,73.203,12.355,48.721,28.345,-999.0,-999.0,-999.0,2.982,28.345,48.781,1.428,1.403,-999.0,20.091,-1.812,-0.989,28.69,-2.195,2.336,18.75,2.876,72.51,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.512739889611,b,t,1.68161144262
107173,64.377,39.842,51.155,4.713,-999.0,-999.0,-999.0,2.42,4.713,54.656,1.044,-1.405,-999.0,26.734,-1.201,2.628,27.922,-1.186,-1.235,17.645,0.993,115.659,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.28972656353,b,t,4.22986194564
107174,164.862,126.304,129.97,39.16,-999.0,-999.0,-999.0,2.952,33.284,195.639,3.308,-1.39,-999.0,29.351,-1.579,-1.138,97.081,-0.206,2.532,46.54,0.089,320.542,1,69.208,-1.038,-0.732,-999.0,-999.0,-999.0,69.208,1.80645145754,b,t,5.92454283952
107175,181.751,100.062,87.16,49.834,-999.0,-999.0,-999.0,2.728,32.837,132.326,2.455,1.345,-999.0,27.344,0.014,1.938,67.139,-0.578,-0.725,45.621,1.533,141.383,1,37.844,-0.275,2.985,-999.0,-999.0,-999.0,37.844,0.665970362711,b,t,2.18415497813
107177,200.181,44.145,153.001,5.322,-999.0,-999.0,-999.0,2.983,5.322,143.147,0.751,-1.407,-999.0,81.766,-0.383,2.015,61.382,-1.219,-1.405,29.042,-0.305,203.685,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.30433833646,b,t,4.27778356254
107180,164.67,97.942,96.001,59.995,1.229,453.479,1.999,2.819,106.401,603.139,0.902,0.318,0.0,51.187,2.073,0.932,46.182,2.034,-1.887,52.446,1.056,645.733,3,205.94,-2.156,-1.088,194.59,-0.927,2.901,505.771,0.262217415492,b,t,0.859983424889
107182,281.429,100.143,148.012,106.106,3.892,446.384,-3.763,3.109,74.769,355.321,3.058,1.414,0.68,35.674,0.174,2.774,109.101,-1.055,-0.082,55.301,1.319,444.949,3,66.204,-1.792,-2.888,63.26,2.1,2.707,210.546,0.226870077356,b,t,0.74405624723
107183,109.234,81.315,68.12,3.007,-999.0,-999.0,-999.0,2.749,3.007,71.514,2.487,-1.332,-999.0,20.508,0.348,2.187,51.006,1.158,-0.44,33.596,3.08,118.264,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.5911001054,b,t,5.21826407074
107184,109.919,62.546,64.228,3.22,-999.0,-999.0,-999.0,3.086,3.22,68.116,1.999,-1.404,-999.0,22.715,-0.467,0.135,45.401,-0.501,-2.951,21.743,0.384,86.103,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.44498449365,b,t,4.73905484664
107187,99.332,17.624,63.163,76.631,0.91,43.832,4.26,2.797,3.897,151.259,2.282,-1.033,0.013,21.194,-1.25,-1.621,48.361,-1.169,1.866,50.686,1.508,149.261,2,44.7,-1.659,-1.263,37.003,-2.568,-1.608,81.703,0.443597626883,b,t,1.45484847268
107188,95.806,74.325,55.668,34.954,-999.0,-999.0,-999.0,2.251,2.568,94.636,2.035,0.002,-999.0,20.39,0.092,-1.741,41.491,-0.679,2.428,35.588,-1.228,136.611,1,32.755,-2.357,0.819,-999.0,-999.0,-999.0,32.755,0.695417725987,b,t,2.28073225648
107189,72.559,23.561,54.396,121.031,4.383,637.076,-4.691,1.089,25.517,253.354,1.759,0.488,0.872,39.432,-0.682,0.346,69.355,-0.479,-0.723,35.348,-1.204,231.494,2,82.282,2.526,2.82,62.285,-1.857,1.741,144.567,0.0217574936722,b,t,0.0713571365583
107191,98.774,0.075,65.939,23.786,2.973,190.398,2.193,2.679,0.905,148.687,0.999,0.993,0.668,33.213,-1.584,0.381,33.169,-1.154,-2.263,13.794,-2.267,183.575,2,44.458,-0.612,0.554,37.846,-3.585,-3.139,82.305,0.443597626883,b,t,1.45484847268
107192,204.572,62.61,124.646,1.316,-999.0,-999.0,-999.0,3.889,1.316,67.365,1.984,-1.348,-999.0,22.577,1.219,-2.878,44.788,-1.372,0.505,22.211,-2.393,48.638,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.04527447503,b,t,6.70780064159
107195,116.295,7.623,80.582,52.034,-999.0,-999.0,-999.0,2.263,24.15,119.967,0.867,1.243,-999.0,46.822,0.161,0.23,40.616,-0.292,2.448,18.412,2.168,230.183,1,32.529,-1.251,-1.3,-999.0,-999.0,-999.0,32.529,0.512739889611,b,t,1.68161144262
107196,229.112,53.96,99.686,156.848,0.489,64.581,3.822,2.485,1.247,232.709,1.28,1.067,0.0,29.594,2.12,2.49,37.888,-0.174,-2.837,101.252,2.545,251.744,2,128.616,-2.215,-0.254,36.611,-1.726,-0.992,165.227,0.786505887198,b,t,2.5794702663
107198,-999.0,68.38,42.105,3.337,-999.0,-999.0,-999.0,1.407,3.337,65.343,0.788,-1.388,-999.0,36.551,-2.081,-0.539,28.792,-1.893,0.855,49.105,3.138,134.232,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.557470676381,b,t,1.82831312196
107199,100.084,15.922,62.709,108.266,2.658,301.194,0.18,1.711,31.835,301.803,1.55,1.264,0.901,31.993,0.287,-0.021,49.582,0.967,1.549,50.09,1.228,456.484,3,132.196,2.725,-2.66,44.584,0.066,-0.593,220.227,0.0936590129021,b,t,0.307169523947
107200,-999.0,96.316,65.926,1.624,-999.0,-999.0,-999.0,2.504,1.624,77.044,2.633,-1.293,-999.0,21.207,-1.737,-0.644,55.837,-2.018,-3.133,42.661,0.335,60.881,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.51675906628,b,t,4.9744508926
107202,-999.0,132.382,92.125,18.584,1.203,73.493,2.797,1.996,14.098,152.805,2.344,-0.943,0.0,26.077,2.025,-0.464,61.133,0.083,-0.005,71.679,-3.12,395.941,2,34.946,-1.176,1.743,30.649,-2.379,-2.318,65.596,0.863504513909,b,t,2.83199942264
107204,65.734,54.662,51.956,165.107,2.866,273.701,-1.017,0.89,45.301,316.59,4.792,0.755,0.759,27.424,-1.548,1.047,131.425,-1.77,1.909,22.226,0.849,324.748,2,122.74,0.415,-1.962,35.0,-2.451,-0.698,157.74,0.226870077356,b,t,0.74405624723
107205,-999.0,94.522,86.107,52.342,-999.0,-999.0,-999.0,1.95,20.277,149.568,0.684,-1.198,-999.0,59.391,-0.359,2.863,40.614,0.425,1.077,55.737,-1.833,150.305,1,49.563,-1.983,-0.364,-999.0,-999.0,-999.0,49.563,0.575471913837,b,t,1.88735102304
107206,87.107,23.464,61.088,43.755,-999.0,-999.0,-999.0,2.139,9.571,110.707,0.808,1.374,-999.0,38.73,-0.693,-0.428,31.275,-0.615,1.709,9.631,0.225,173.215,1,40.701,-2.601,-2.957,-999.0,-999.0,-999.0,40.701,0.531724063721,b,t,1.74387303969
107207,-999.0,88.614,77.087,52.64,-999.0,-999.0,-999.0,2.493,1.005,124.402,0.773,-1.31,-999.0,39.92,-2.258,-2.303,30.845,-1.035,-0.13,66.656,2.583,118.68,1,53.637,-0.018,-0.033,-999.0,-999.0,-999.0,53.637,0.629024029308,b,t,2.06298364297
107210,87.533,66.147,66.612,23.142,-999.0,-999.0,-999.0,3.128,23.142,66.223,1.723,1.413,-999.0,24.319,1.63,1.556,41.904,1.042,-1.516,30.351,0.859,148.902,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.46098584635,b,t,4.79153380984
107211,105.08,20.06,66.915,77.172,-999.0,-999.0,-999.0,2.006,20.31,145.653,1.065,1.344,-999.0,38.406,0.904,2.252,40.889,0.792,0.249,36.139,0.777,175.637,1,66.357,-0.104,-2.375,-999.0,-999.0,-999.0,66.357,0.512739889611,b,t,1.68161144262
107212,-999.0,72.376,44.154,4.702,-999.0,-999.0,-999.0,1.714,4.702,60.194,1.642,-1.348,-999.0,22.78,2.15,0.716,37.413,2.18,2.43,37.341,-1.218,63.75,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.398392304,b,t,4.58624840259
107213,61.592,107.307,52.725,83.227,0.168,148.483,0.096,1.05,1.739,282.536,3.266,-0.342,0.0,26.68,0.434,1.388,87.143,-0.58,1.66,34.164,-1.116,224.289,2,107.958,-0.237,-2.33,60.755,-0.405,-0.053,168.713,0.732219100104,b,t,2.40142817476
107217,116.658,30.581,80.586,95.766,0.839,633.172,4.022,2.497,38.54,721.202,3.034,-0.708,0.0,24.205,1.293,1.385,73.435,1.031,-2.415,47.426,-1.891,849.785,3,348.048,-1.629,1.226,240.307,-2.469,-1.896,623.561,0.0195327618805,b,t,0.0640607773058
107218,85.087,10.373,55.006,71.186,3.707,400.357,-2.32,1.826,1.035,211.079,1.196,1.248,0.364,31.627,1.029,2.234,37.813,0.807,-2.236,30.176,-2.545,255.933,2,106.573,0.797,0.23,35.066,-2.91,-3.064,141.639,0.0944595938766,b,t,0.309795155685
107219,81.895,4.028,49.527,117.061,-999.0,-999.0,-999.0,1.434,2.106,191.829,1.606,1.086,-999.0,27.879,0.313,-1.702,44.786,1.171,-0.553,57.137,-0.632,208.188,1,119.164,0.449,2.329,-999.0,-999.0,-999.0,119.164,0.512739889611,b,t,1.68161144262
107220,359.25,156.405,234.711,16.486,-999.0,-999.0,-999.0,3.14,16.486,228.812,1.447,-1.412,-999.0,93.491,-0.223,-2.784,135.322,-0.812,0.3,47.83,2.968,323.947,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.226870077356,b,t,0.74405624723
107221,82.319,16.397,50.524,206.662,-999.0,-999.0,-999.0,0.833,31.305,377.699,0.328,1.392,-999.0,105.556,0.734,1.168,34.633,0.119,0.606,70.741,0.939,558.808,1,237.511,0.647,-2.166,-999.0,-999.0,-999.0,237.511,0.443597626883,b,t,1.45484847268
107223,-999.0,57.198,76.63,78.573,-999.0,-999.0,-999.0,3.203,4.274,139.751,1.477,-1.398,-999.0,23.185,2.01,0.22,34.237,0.327,2.946,80.282,-2.184,306.16,1,82.329,0.324,0.782,-999.0,-999.0,-999.0,82.329,0.363013604885,b,t,1.19056044628
107226,99.402,95.999,69.636,3.359,-999.0,-999.0,-999.0,2.601,3.359,79.354,2.465,-1.28,-999.0,22.902,1.722,0.815,56.452,1.92,-2.875,41.536,0.002,117.742,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.49555665582,b,t,4.9049142391
107227,129.433,95.018,90.86,1.608,-999.0,-999.0,-999.0,3.051,1.608,82.145,2.554,-1.315,-999.0,23.114,-0.979,0.217,59.031,-2.355,-2.507,39.017,0.919,49.597,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.75256205109,b,t,5.74780402056
107228,82.786,72.025,40.337,110.617,-999.0,-999.0,-999.0,1.343,49.523,129.636,1.97,0.944,-999.0,23.049,-1.939,2.247,45.415,-2.056,0.909,69.517,2.3,199.406,1,61.172,-1.712,-1.303,-999.0,-999.0,-999.0,61.172,0.309206073777,b,t,1.01409015044
107229,95.641,57.036,51.947,89.612,-999.0,-999.0,-999.0,1.713,2.119,156.397,1.358,1.231,-999.0,29.187,0.178,-2.087,39.649,-0.157,-0.407,49.314,-1.809,187.113,1,87.561,-1.355,1.693,-999.0,-999.0,-999.0,87.561,0.512739889611,b,t,1.68161144262
107230,124.801,41.173,91.789,125.155,5.072,1472.149,-5.425,2.025,119.735,483.052,3.48,1.387,0.205,28.949,-2.319,-2.933,100.742,-2.19,-0.912,35.437,-1.616,515.372,3,122.006,-1.533,2.388,109.892,3.539,-0.827,353.361,0.226870077356,b,t,0.74405624723
107231,90.304,12.548,50.039,146.732,1.007,67.89,0.678,1.235,13.63,219.055,0.466,1.161,1.0,56.307,2.141,3.104,26.233,0.959,-2.822,65.398,-3.126,331.488,2,100.264,1.468,0.163,36.25,0.462,-0.048,136.514,0.443597626883,b,t,1.45484847268
107232,195.916,53.962,163.058,1.534,-999.0,-999.0,-999.0,3.372,1.534,112.064,1.081,-1.414,-999.0,53.856,-0.472,2.318,58.208,1.389,-1.154,19.112,0.73,107.848,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.65197277768,b,t,5.41790561282
107233,86.848,47.144,50.101,36.088,-999.0,-999.0,-999.0,2.453,36.088,55.205,1.73,1.349,-999.0,20.224,-0.738,-0.329,34.982,-0.699,2.124,23.212,0.176,83.146,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,t,1.68161144262
107234,107.279,107.331,92.691,34.506,-999.0,-999.0,-999.0,2.376,27.831,153.336,3.533,-1.35,-999.0,21.175,0.322,2.814,74.81,-1.242,-1.682,41.246,0.938,203.377,1,57.352,1.875,1.098,-999.0,-999.0,-999.0,57.352,0.849737142252,b,t,2.78684715307
107235,91.734,6.903,58.118,33.7,-999.0,-999.0,-999.0,2.559,2.269,94.805,0.807,1.275,-999.0,32.898,0.9,-0.968,26.547,0.403,2.805,22.671,3.087,137.006,1,35.359,-0.001,0.577,-999.0,-999.0,-999.0,35.359,0.0225325724501,b,t,0.073899129815
107238,59.164,54.707,45.002,28.251,0.24,96.067,0.825,1.554,24.64,151.523,1.301,-1.056,0.0,23.217,-2.231,1.314,30.202,-0.717,0.964,24.777,-2.159,271.39,2,55.254,1.037,-0.152,42.85,0.796,-2.737,98.104,0.34449724519,b,t,1.12983312046
107239,99.317,66.616,62.21,3.971,-999.0,-999.0,-999.0,2.874,3.971,65.103,1.979,-1.275,-999.0,21.852,-0.528,-2.498,43.251,-0.105,0.344,25.806,-2.953,94.8,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.47121057095,b,t,4.82506740891
107240,121.959,61.841,98.31,34.749,-999.0,-999.0,-999.0,2.402,5.057,119.472,0.919,-1.267,-999.0,43.746,-0.519,-1.756,40.218,-2.085,2.706,24.483,-0.093,183.588,1,35.508,-1.306,0.81,-999.0,-999.0,-999.0,35.508,0.689731006352,b,t,2.26208176136
107241,139.312,92.377,134.964,43.438,-999.0,-999.0,-999.0,2.762,1.405,128.363,2.413,-1.337,-999.0,25.275,0.425,0.947,60.979,-2.113,-0.142,40.408,-2.534,97.055,1,42.109,-2.502,2.87,-999.0,-999.0,-999.0,42.109,2.0925546898,b,t,6.86286357268
107242,84.121,32.882,58.756,4.209,-999.0,-999.0,-999.0,2.976,4.209,59.159,1.332,-1.412,-999.0,25.372,0.727,-2.743,33.788,0.495,0.224,9.845,2.47,125.092,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,t,1.68161144262
107243,120.422,61.875,93.713,39.405,-999.0,-999.0,-999.0,3.049,30.339,85.795,1.298,-0.412,-999.0,20.573,0.348,1.591,26.7,-2.467,2.763,38.754,0.176,217.639,1,38.522,-1.314,-2.705,-999.0,-999.0,-999.0,38.522,0.407841027169,b,t,1.33757905705
107246,205.058,77.87,118.267,71.412,-999.0,-999.0,-999.0,3.163,0.783,185.032,1.859,1.414,-999.0,39.653,1.037,0.072,73.733,0.173,3.115,52.355,1.76,148.41,1,71.646,0.604,-0.896,-999.0,-999.0,-999.0,71.646,0.692399246906,b,t,2.27083267764
